student_id,term,subject,score
S2258,Term3,Computer Science,84.5
S2258,Term3,Economics,69.6
S2258,Term3,Biology,58.4
S2259,Term1,Math,72.7
S2259,Term1,English,56.6
S2259,Term1,Science,49.8
S2259,Term1,History,59.3
S2259,Term1,Computer Science,52.5
S2259,Term1,Economics,57.2
S2259,Term1,Biology,44.2
S2259,Term2,Math,38.3
S2259,Term2,English,40.8
S2259,Term2,Science,45.8
S2259,Term2,History,38.6
S2259,Term2,Computer Science,37.1
S2259,Term2,Economics,63.3
S2259,Term2,Biology,58.6
S2259,Term3,Math,52.1
S2259,Term3,English,79.3
S2259,Term3,Science,81.9
S2259,Term3,History,72.3
S2259,Term3,Computer Science,59.9
S2259,Term3,Economics,57.7
S2259,Term3,Biology,60.1
S2260,Term1,Math,60.3
S2260,Term1,English,81.3
S2260,Term1,Science,68.0
S2260,Term1,History,82.5
S2260,Term1,Computer Science,86.7
S2260,Term1,Economics,80.3
S2260,Term1,Biology,76.9
S2260,Term2,Math,43.9
S2260,Term2,English,58.9
S2260,Term2,Science,39.4
S2260,Term2,History,36.4
S2260,Term2,Computer Science,48.5
S2260,Term2,Economics,61.3
S2260,Term2,Biology,50.5
S2260,Term3,Math,72.0
S2260,Term3,English,47.7
S2260,Term3,Science,51.5
S2260,Term3,History,52.7
S2260,Term3,Computer Science,55.1
S2260,Term3,Economics,53.4
S2260,Term3,Biology,61.2
S2261,Term1,Math,48.5
S2261,Term1,English,59.0
S2261,Term1,Science,85.5
S2261,Term1,History,65.3
S2261,Term1,Computer Science,78.6
S2261,Term1,Economics,85.3
S2261,Term1,Biology,74.7
S2261,Term2,Math,55.1
S2261,Term2,English,65.5
S2261,Term2,Science,67.1
S2261,Term2,History,61.6
S2261,Term2,Computer Science,45.9
S2261,Term2,Economics,73.2
S2261,Term2,Biology,78.0
S2261,Term3,Math,52.1
S2261,Term3,English,50.2
S2261,Term3,Science,53.1
S2261,Term3,History,47.5
S2261,Term3,Computer Science,55.7
S2261,Term3,Economics,64.6
S2261,Term3,Biology,70.2
S2262,Term1,Math,68.1
S2262,Term1,English,60.1
S2262,Term1,Science,32.4
S2262,Term1,History,60.3
S2262,Term1,Computer Science,43.5
S2262,Term1,Economics,45.5
S2262,Term1,Biology,48.3
S2262,Term2,Math,55.4
S2262,Term2,English,70.6
S2262,Term2,Science,46.1
S2262,Term2,History,70.8
S2262,Term2,Computer Science,67.6
S2262,Term2,Economics,66.3
S2262,Term2,Biology,65.2
S2262,Term3,Math,59.7
S2262,Term3,English,55.5
S2262,Term3,Science,76.3
S2262,Term3,History,53.0
S2262,Term3,Computer Science,55.6
S2262,Term3,Economics,60.5
S2262,Term3,Biology,41.6
S2263,Term1,Math,67.9
S2263,Term1,English,73.5
S2263,Term1,Science,59.8
S2263,Term1,History,64.1
S2263,Term1,Computer Science,64.6
S2263,Term1,Economics,58.8
S2263,Term1,Biology,54.4
S2263,Term2,Math,80.2
S2263,Term2,English,66.9
S2263,Term2,Science,58.5
S2263,Term2,History,70.7
S2263,Term2,Computer Science,73.2
S2263,Term2,Economics,70.6
S2263,Term2,Biology,74.9
S2263,Term3,Math,35.6
S2263,Term3,English,58.7
S2263,Term3,Science,58.9
S2263,Term3,History,48.5
S2263,Term3,Computer Science,40.1
S2263,Term3,Economics,50.5
S2263,Term3,Biology,49.9
S2264,Term1,Math,61.8
S2264,Term1,English,66.5
S2264,Term1,Science,67.9
S2264,Term1,History,63.0
S2264,Term1,Computer Science,60.1
S2264,Term1,Economics,66.7
S2264,Term1,Biology,61.6
S2264,Term2,Math,63.4
S2264,Term2,English,64.0
S2264,Term2,Science,55.1
S2264,Term2,History,45.6
S2264,Term2,Computer Science,82.2
S2264,Term2,Economics,50.2
S2264,Term2,Biology,59.3
S2264,Term3,Math,61.2
S2264,Term3,English,55.8
S2264,Term3,Science,74.8
S2264,Term3,History,75.5
S2264,Term3,Computer Science,71.3
S2264,Term3,Economics,69.8
S2264,Term3,Biology,61.1
S2265,Term1,Math,77.9
S2265,Term1,English,56.6
S2265,Term1,Science,81.2
S2265,Term1,History,71.4
S2265,Term1,Computer Science,66.3
S2265,Term1,Economics,64.3
S2265,Term1,Biology,76.4
S2265,Term2,Math,84.3
S2265,Term2,English,92.8
S2265,Term2,Science,79.6
S2265,Term2,History,62.4
S2265,Term2,Computer Science,80.2
S2265,Term2,Economics,61.4
S2265,Term2,Biology,56.2
S2265,Term3,Math,68.8
S2265,Term3,English,65.3
S2265,Term3,Science,60.5
S2265,Term3,History,47.4
S2265,Term3,Computer Science,57.2
S2265,Term3,Economics,72.8
S2265,Term3,Biology,40.0
S2266,Term1,Math,54.1
S2266,Term1,English,59.1
S2266,Term1,Science,63.8
S2266,Term1,History,64.8
S2266,Term1,Computer Science,65.9
S2266,Term1,Economics,46.3
S2266,Term1,Biology,71.6
S2266,Term2,Math,79.6
S2266,Term2,English,96.1
S2266,Term2,Science,58.5
S2266,Term2,History,63.0
S2266,Term2,Computer Science,64.6
S2266,Term2,Economics,78.6
S2266,Term2,Biology,64.2
S2266,Term3,Math,66.6
S2266,Term3,English,76.7
S2266,Term3,Science,82.4
S2266,Term3,History,73.7
S2266,Term3,Computer Science,70.2
S2266,Term3,Economics,74.7
S2266,Term3,Biology,80.3
S2267,Term1,Math,56.4
S2267,Term1,English,64.0
S2267,Term1,Science,61.6
S2267,Term1,History,71.2
S2267,Term1,Computer Science,67.6
S2267,Term1,Economics,74.9
S2267,Term1,Biology,61.8
S2267,Term2,Math,63.6
S2267,Term2,English,79.4
S2267,Term2,Science,64.4
S2267,Term2,History,73.8
S2267,Term2,Computer Science,67.6
S2267,Term2,Economics,68.1
S2267,Term2,Biology,85.9
S2267,Term3,Math,72.8
S2267,Term3,English,67.9
S2267,Term3,Science,80.7
S2267,Term3,History,66.6
S2267,Term3,Computer Science,68.8
S2267,Term3,Economics,74.8
S2267,Term3,Biology,69.7
S2268,Term1,Math,49.1
S2268,Term1,English,65.5
S2268,Term1,Science,62.7
S2268,Term1,History,61.9
S2268,Term1,Computer Science,70.8
S2268,Term1,Economics,64.8
S2268,Term1,Biology,44.9
S2268,Term2,Math,73.0
S2268,Term2,English,82.1
S2268,Term2,Science,75.3
S2268,Term2,History,65.9
S2268,Term2,Computer Science,78.8
S2268,Term2,Economics,76.9
S2268,Term2,Biology,58.3
S2268,Term3,Math,65.6
S2268,Term3,English,74.9
S2268,Term3,Science,82.6
S2268,Term3,History,74.1
S2268,Term3,Computer Science,58.4
S2268,Term3,Economics,66.0
S2268,Term3,Biology,79.0
S2269,Term1,Math,68.9
S2269,Term1,English,51.2
S2269,Term1,Science,61.4
S2269,Term1,History,55.5
S2269,Term1,Computer Science,57.8
S2269,Term1,Economics,57.9
S2269,Term1,Biology,43.7
S2269,Term2,Math,76.4
S2269,Term2,English,80.4
S2269,Term2,Science,70.9
S2269,Term2,History,87.0
S2269,Term2,Computer Science,88.0
S2269,Term2,Economics,67.4
S2269,Term2,Biology,72.9
S2269,Term3,Math,69.8
S2269,Term3,English,73.6
S2269,Term3,Science,55.8
S2269,Term3,History,83.6
S2269,Term3,Computer Science,73.5
S2269,Term3,Economics,80.2
S2269,Term3,Biology,59.4
S2270,Term1,Math,51.3
S2270,Term1,English,44.0
S2270,Term1,Science,40.0
S2270,Term1,History,40.5
S2270,Term1,Computer Science,40.3
S2270,Term1,Economics,47.6
S2270,Term1,Biology,55.6
S2270,Term2,Math,68.2
S2270,Term2,English,72.0
S2270,Term2,Science,84.7
S2270,Term2,History,59.1
S2270,Term2,Computer Science,61.3
S2270,Term2,Economics,56.7
S2270,Term2,Biology,68.6
S2270,Term3,Math,65.4
S2270,Term3,English,63.5
S2270,Term3,Science,76.0
S2270,Term3,History,51.9
S2270,Term3,Computer Science,65.0
S2270,Term3,Economics,71.4
S2270,Term3,Biology,73.9
S2271,Term1,Math,68.8
S2271,Term1,English,66.8
S2271,Term1,Science,84.8
S2271,Term1,History,68.7
S2271,Term1,Computer Science,82.1
S2271,Term1,Economics,78.1
S2271,Term1,Biology,66.6
S2271,Term2,Math,33.8
S2271,Term2,English,65.8
S2271,Term2,Science,46.4
S2271,Term2,History,51.3
S2271,Term2,Computer Science,56.1
S2271,Term2,Economics,58.0
S2271,Term2,Biology,48.1
S2271,Term3,Math,72.2
S2271,Term3,English,76.4
S2271,Term3,Science,83.9
S2271,Term3,History,74.3
S2271,Term3,Computer Science,73.3
S2271,Term3,Economics,81.5
S2271,Term3,Biology,79.2
S2272,Term1,Math,59.7
S2272,Term1,English,70.3
S2272,Term1,Science,67.9
S2272,Term1,History,55.1
S2272,Term1,Computer Science,60.5
S2272,Term1,Economics,67.9
S2272,Term1,Biology,44.1
S2272,Term2,Math,70.6
S2272,Term2,English,58.5
S2272,Term2,Science,49.4
S2272,Term2,History,57.9
S2272,Term2,Computer Science,53.1
S2272,Term2,Economics,60.5
S2272,Term2,Biology,48.2
S2272,Term3,Math,44.2
S2272,Term3,English,41.6
S2272,Term3,Science,47.2
S2272,Term3,History,48.0
S2272,Term3,Computer Science,56.4
S2272,Term3,Economics,48.2
S2272,Term3,Biology,46.8
S2273,Term1,Math,60.7
S2273,Term1,English,64.8
S2273,Term1,Science,58.8
S2273,Term1,History,88.4
S2273,Term1,Computer Science,85.1
S2273,Term1,Economics,64.6
S2273,Term1,Biology,73.1
S2273,Term2,Math,77.3
S2273,Term2,English,62.2
S2273,Term2,Science,70.0
S2273,Term2,History,75.9
S2273,Term2,Computer Science,87.9
S2273,Term2,Economics,62.3
S2273,Term2,Biology,58.9
S2273,Term3,Math,83.2
S2273,Term3,English,75.2
S2273,Term3,Science,81.6
S2273,Term3,History,61.3
S2273,Term3,Computer Science,78.5
S2273,Term3,Economics,48.3
S2273,Term3,Biology,70.5
S2274,Term1,Math,60.8
S2274,Term1,English,40.0
S2274,Term1,Science,48.5
S2274,Term1,History,62.4
S2274,Term1,Computer Science,55.0
S2274,Term1,Economics,49.0
S2274,Term1,Biology,51.9
S2274,Term2,Math,74.0
S2274,Term2,English,60.0
S2274,Term2,Science,68.3
S2274,Term2,History,62.4
S2274,Term2,Computer Science,81.7
S2274,Term2,Economics,71.9
S2274,Term2,Biology,72.5
S2274,Term3,Math,88.4
S2274,Term3,English,84.4
S2274,Term3,Science,71.6
S2274,Term3,History,88.7
S2274,Term3,Computer Science,85.4
S2274,Term3,Economics,83.9
S2274,Term3,Biology,69.8
S2275,Term1,Math,51.7
S2275,Term1,English,73.6
S2275,Term1,Science,84.3
S2275,Term1,History,60.0
S2275,Term1,Computer Science,63.4
S2275,Term1,Economics,53.0
S2275,Term1,Biology,62.7
S2275,Term2,Math,96.8
S2275,Term2,English,68.6
S2275,Term2,Science,90.9
S2275,Term2,History,66.0
S2275,Term2,Computer Science,81.3
S2275,Term2,Economics,78.4
S2275,Term2,Biology,61.8
S2275,Term3,Math,62.8
S2275,Term3,English,47.8
S2275,Term3,Science,66.6
S2275,Term3,History,71.8
S2275,Term3,Computer Science,70.9
S2275,Term3,Economics,65.3
S2275,Term3,Biology,69.8
S2276,Term1,Math,39.5
S2276,Term1,English,56.3
S2276,Term1,Science,47.3
S2276,Term1,History,53.9
S2276,Term1,Computer Science,65.2
S2276,Term1,Economics,48.7
S2276,Term1,Biology,50.5
S2276,Term2,Math,62.1
S2276,Term2,English,68.8
S2276,Term2,Science,58.5
S2276,Term2,History,48.5
S2276,Term2,Computer Science,74.8
S2276,Term2,Economics,49.8
S2276,Term2,Biology,62.9
S2276,Term3,Math,73.1
S2276,Term3,English,57.5
S2276,Term3,Science,68.0
S2276,Term3,History,47.5
S2276,Term3,Computer Science,50.6
S2276,Term3,Economics,64.1
S2276,Term3,Biology,64.5
S2277,Term1,Math,64.3
S2277,Term1,English,74.4
S2277,Term1,Science,59.7
S2277,Term1,History,64.6
S2277,Term1,Computer Science,74.5
S2277,Term1,Economics,58.0
S2277,Term1,Biology,50.0
S2277,Term2,Math,54.7
S2277,Term2,English,58.4
S2277,Term2,Science,64.4
S2277,Term2,History,68.0
S2277,Term2,Computer Science,72.0
S2277,Term2,Economics,54.4
S2277,Term2,Biology,57.7
S2277,Term3,Math,69.2
S2277,Term3,English,49.6
S2277,Term3,Science,53.5
S2277,Term3,History,48.7
S2277,Term3,Computer Science,68.4
S2277,Term3,Economics,56.0
S2277,Term3,Biology,57.9
S2278,Term1,Math,54.8
S2278,Term1,English,59.3
S2278,Term1,Science,60.8
S2278,Term1,History,72.7
S2278,Term1,Computer Science,56.9
S2278,Term1,Economics,47.5
S2278,Term1,Biology,48.8
S2278,Term2,Math,77.9
S2278,Term2,English,74.7
S2278,Term2,Science,67.1
S2278,Term2,History,81.3
S2278,Term2,Computer Science,56.5
S2278,Term2,Economics,76.9
S2278,Term2,Biology,61.2
S2278,Term3,Math,50.9
S2278,Term3,English,50.1
S2278,Term3,Science,51.5
S2278,Term3,History,54.5
S2278,Term3,Computer Science,65.1
S2278,Term3,Economics,54.2
S2278,Term3,Biology,55.4
S2279,Term1,Math,50.0
S2279,Term1,English,34.0
S2279,Term1,Science,47.8
S2279,Term1,History,47.7
S2279,Term1,Computer Science,42.2
S2279,Term1,Economics,49.4
S2279,Term1,Biology,39.6
S2279,Term2,Math,57.9
S2279,Term2,English,53.7
S2279,Term2,Science,62.3
S2279,Term2,History,44.1
S2279,Term2,Computer Science,52.5
S2279,Term2,Economics,52.0
S2279,Term2,Biology,55.2
S2279,Term3,Math,73.4
S2279,Term3,English,63.2
S2279,Term3,Science,72.2
S2279,Term3,History,86.1
S2279,Term3,Computer Science,65.1
S2279,Term3,Economics,71.7
S2279,Term3,Biology,72.3
S2280,Term1,Math,74.1
S2280,Term1,English,83.0
S2280,Term1,Science,81.3
S2280,Term1,History,64.3
S2280,Term1,Computer Science,80.5
S2280,Term1,Economics,72.0
S2280,Term1,Biology,84.4
S2280,Term2,Math,81.1
S2280,Term2,English,73.4
S2280,Term2,Science,67.7
S2280,Term2,History,66.7
S2280,Term2,Computer Science,64.0
S2280,Term2,Economics,66.7
S2280,Term2,Biology,59.3
S2280,Term3,Math,82.7
S2280,Term3,English,80.6
S2280,Term3,Science,98.1
S2280,Term3,History,92.1
S2280,Term3,Computer Science,71.3
S2280,Term3,Economics,81.6
S2280,Term3,Biology,91.0
S2281,Term1,Math,82.3
S2281,Term1,English,85.0
S2281,Term1,Science,75.6
S2281,Term1,History,90.2
S2281,Term1,Computer Science,94.7
S2281,Term1,Economics,91.7
S2281,Term1,Biology,87.9
S2281,Term2,Math,53.6
S2281,Term2,English,56.7
S2281,Term2,Science,59.6
S2281,Term2,History,63.7
S2281,Term2,Computer Science,53.6
S2281,Term2,Economics,59.0
S2281,Term2,Biology,47.6
S2281,Term3,Math,75.1
S2281,Term3,English,74.3
S2281,Term3,Science,71.7
S2281,Term3,History,58.7
S2281,Term3,Computer Science,77.7
S2281,Term3,Economics,57.6
S2281,Term3,Biology,72.5
S2282,Term1,Math,58.6
S2282,Term1,English,55.6
S2282,Term1,Science,76.8
S2282,Term1,History,49.3
S2282,Term1,Computer Science,57.4
S2282,Term1,Economics,54.9
S2282,Term1,Biology,62.0
S2282,Term2,Math,61.2
S2282,Term2,English,93.8
S2282,Term2,Science,80.3
S2282,Term2,History,80.8
S2282,Term2,Computer Science,75.8
S2282,Term2,Economics,62.4
S2282,Term2,Biology,74.6
S2282,Term3,Math,42.9
S2282,Term3,English,56.7
S2282,Term3,Science,61.9
S2282,Term3,History,50.6
S2282,Term3,Computer Science,39.0
S2282,Term3,Economics,42.0
S2282,Term3,Biology,56.3
S2283,Term1,Math,55.0
S2283,Term1,English,79.8
S2283,Term1,Science,69.0
S2283,Term1,History,65.7
S2283,Term1,Computer Science,64.3
S2283,Term1,Economics,64.7
S2283,Term1,Biology,60.3
S2283,Term2,Math,50.0
S2283,Term2,English,37.6
S2283,Term2,Science,52.4
S2283,Term2,History,52.1
S2283,Term2,Computer Science,58.9
S2283,Term2,Economics,51.4
S2283,Term2,Biology,52.4
S2283,Term3,Math,72.8
S2283,Term3,English,71.1
S2283,Term3,Science,81.6
S2283,Term3,History,79.8
S2283,Term3,Computer Science,73.1
S2283,Term3,Economics,77.0
S2283,Term3,Biology,59.4
S2284,Term1,Math,74.2
S2284,Term1,English,70.7
S2284,Term1,Science,81.8
S2284,Term1,History,60.5
S2284,Term1,Computer Science,83.9
S2284,Term1,Economics,96.9
S2284,Term1,Biology,95.1
S2284,Term2,Math,56.3
S2284,Term2,English,69.1
S2284,Term2,Science,63.5
S2284,Term2,History,65.1
S2284,Term2,Computer Science,47.4
S2284,Term2,Economics,61.8
S2284,Term2,Biology,65.5
S2284,Term3,Math,79.4
S2284,Term3,English,86.6
S2284,Term3,Science,77.6
S2284,Term3,History,72.5
S2284,Term3,Computer Science,95.8
S2284,Term3,Economics,78.0
S2284,Term3,Biology,77.5
S2285,Term1,Math,58.7
S2285,Term1,English,62.9
S2285,Term1,Science,68.2
S2285,Term1,History,80.1
S2285,Term1,Computer Science,63.2
S2285,Term1,Economics,61.0
S2285,Term1,Biology,74.3
S2285,Term2,Math,54.2
S2285,Term2,English,73.1
S2285,Term2,Science,71.2
S2285,Term2,History,39.3
S2285,Term2,Computer Science,61.6
S2285,Term2,Economics,57.3
S2285,Term2,Biology,45.4
S2285,Term3,Math,51.5
S2285,Term3,English,35.7
S2285,Term3,Science,49.4
S2285,Term3,History,37.4
S2285,Term3,Computer Science,48.5
S2285,Term3,Economics,49.4
S2285,Term3,Biology,39.8
S2286,Term1,Math,69.3
S2286,Term1,English,57.1
S2286,Term1,Science,44.0
S2286,Term1,History,76.9
S2286,Term1,Computer Science,72.8
S2286,Term1,Economics,50.2
S2286,Term1,Biology,68.7
S2286,Term2,Math,64.3
S2286,Term2,English,58.1
S2286,Term2,Science,63.3
S2286,Term2,History,51.3
S2286,Term2,Computer Science,69.3
S2286,Term2,Economics,61.1
S2286,Term2,Biology,64.1
S2286,Term3,Math,69.9
S2286,Term3,English,47.5
S2286,Term3,Science,50.9
S2286,Term3,History,58.8
S2286,Term3,Computer Science,60.0
S2286,Term3,Economics,69.6
S2286,Term3,Biology,67.6
S2287,Term1,Math,66.8
S2287,Term1,English,56.5
S2287,Term1,Science,67.2
S2287,Term1,History,45.8
S2287,Term1,Computer Science,70.0
S2287,Term1,Economics,76.9
S2287,Term1,Biology,44.8
S2287,Term2,Math,62.9
S2287,Term2,English,66.8
S2287,Term2,Science,60.2
S2287,Term2,History,44.5
S2287,Term2,Computer Science,63.8
S2287,Term2,Economics,52.5
S2287,Term2,Biology,53.4
S2287,Term3,Math,68.8
S2287,Term3,English,83.1
S2287,Term3,Science,63.7
S2287,Term3,History,72.0
S2287,Term3,Computer Science,69.5
S2287,Term3,Economics,77.2
S2287,Term3,Biology,67.3
S2288,Term1,Math,72.6
S2288,Term1,English,70.6
S2288,Term1,Science,77.2
S2288,Term1,History,74.6
S2288,Term1,Computer Science,75.4
S2288,Term1,Economics,77.4
S2288,Term1,Biology,86.0
S2288,Term2,Math,66.9
S2288,Term2,English,68.0
S2288,Term2,Science,67.2
S2288,Term2,History,75.6
S2288,Term2,Computer Science,60.9
S2288,Term2,Economics,57.9
S2288,Term2,Biology,74.7
S2288,Term3,Math,70.6
S2288,Term3,English,63.3
S2288,Term3,Science,59.8
S2288,Term3,History,72.8
S2288,Term3,Computer Science,57.7
S2288,Term3,Economics,51.8
S2288,Term3,Biology,57.7
S2289,Term1,Math,50.1
S2289,Term1,English,56.0
S2289,Term1,Science,52.5
S2289,Term1,History,66.5
S2289,Term1,Computer Science,43.0
S2289,Term1,Economics,57.8
S2289,Term1,Biology,52.7
S2289,Term2,Math,66.0
S2289,Term2,English,73.9
S2289,Term2,Science,74.1
S2289,Term2,History,58.6
S2289,Term2,Computer Science,68.8
S2289,Term2,Economics,62.4
S2289,Term2,Biology,84.9
S2289,Term3,Math,76.0
S2289,Term3,English,87.1
S2289,Term3,Science,66.1
S2289,Term3,History,72.7
S2289,Term3,Computer Science,80.4
S2289,Term3,Economics,81.8
S2289,Term3,Biology,69.9
S2290,Term1,Math,76.0
S2290,Term1,English,69.3
S2290,Term1,Science,64.8
S2290,Term1,History,62.3
S2290,Term1,Computer Science,73.7
S2290,Term1,Economics,80.2
S2290,Term1,Biology,72.9
S2290,Term2,Math,95.6
S2290,Term2,English,73.4
S2290,Term2,Science,86.6
S2290,Term2,History,88.3
S2290,Term2,Computer Science,76.7
S2290,Term2,Economics,98.2
S2290,Term2,Biology,90.1
S2290,Term3,Math,69.7
S2290,Term3,English,71.3
S2290,Term3,Science,83.3
S2290,Term3,History,67.0
S2290,Term3,Computer Science,79.5
S2290,Term3,Economics,79.5
S2290,Term3,Biology,80.6
S2291,Term1,Math,72.2
S2291,Term1,English,72.1
S2291,Term1,Science,60.8
S2291,Term1,History,60.4
S2291,Term1,Computer Science,55.8
S2291,Term1,Economics,70.5
S2291,Term1,Biology,61.3
S2291,Term2,Math,86.0
S2291,Term2,English,98.5
S2291,Term2,Science,89.2
S2291,Term2,History,64.2
S2291,Term2,Computer Science,82.2
S2291,Term2,Economics,66.1
S2291,Term2,Biology,80.4
S2291,Term3,Math,40.5
S2291,Term3,English,42.5
S2291,Term3,Science,49.9
S2291,Term3,History,42.0
S2291,Term3,Computer Science,43.5
S2291,Term3,Economics,31.8
S2291,Term3,Biology,41.6
S2292,Term1,Math,68.8
S2292,Term1,English,60.6
S2292,Term1,Science,69.9
S2292,Term1,History,64.3
S2292,Term1,Computer Science,69.8
S2292,Term1,Economics,59.1
S2292,Term1,Biology,57.0
S2292,Term2,Math,82.9
S2292,Term2,English,75.9
S2292,Term2,Science,69.6
S2292,Term2,History,78.6
S2292,Term2,Computer Science,62.7
S2292,Term2,Economics,61.8
S2292,Term2,Biology,94.8
S2292,Term3,Math,55.2
S2292,Term3,English,62.6
S2292,Term3,Science,58.2
S2292,Term3,History,58.6
S2292,Term3,Computer Science,58.2
S2292,Term3,Economics,48.5
S2292,Term3,Biology,52.5
S2293,Term1,Math,95.5
S2293,Term1,English,92.7
S2293,Term1,Science,79.8
S2293,Term1,History,73.1
S2293,Term1,Computer Science,73.5
S2293,Term1,Economics,99.7
S2293,Term1,Biology,97.3
S2293,Term2,Math,67.6
S2293,Term2,English,73.1
S2293,Term2,Science,86.2
S2293,Term2,History,67.9
S2293,Term2,Computer Science,79.0
S2293,Term2,Economics,67.9
S2293,Term2,Biology,56.2
S2293,Term3,Math,81.7
S2293,Term3,English,58.6
S2293,Term3,Science,85.9
S2293,Term3,History,72.5
S2293,Term3,Computer Science,100.0
S2293,Term3,Economics,60.1
S2293,Term3,Biology,72.8
S2294,Term1,Math,52.7
S2294,Term1,English,65.6
S2294,Term1,Science,35.1
S2294,Term1,History,58.3
S2294,Term1,Computer Science,36.1
S2294,Term1,Economics,36.5
S2294,Term1,Biology,40.9
S2294,Term2,Math,66.2
S2294,Term2,English,49.6
S2294,Term2,Science,55.7
S2294,Term2,History,50.0
S2294,Term2,Computer Science,54.3
S2294,Term2,Economics,67.5
S2294,Term2,Biology,63.3
S2294,Term3,Math,68.2
S2294,Term3,English,81.0
S2294,Term3,Science,73.7
S2294,Term3,History,72.6
S2294,Term3,Computer Science,67.5
S2294,Term3,Economics,81.1
S2294,Term3,Biology,72.6
S2295,Term1,Math,47.4
S2295,Term1,English,47.4
S2295,Term1,Science,49.5
S2295,Term1,History,43.4
S2295,Term1,Computer Science,49.6
S2295,Term1,Economics,57.3
S2295,Term1,Biology,51.1
S2295,Term2,Math,90.1
S2295,Term2,English,96.5
S2295,Term2,Science,90.9
S2295,Term2,History,77.7
S2295,Term2,Computer Science,77.3
S2295,Term2,Economics,78.0
S2295,Term2,Biology,70.5
S2295,Term3,Math,44.6
S2295,Term3,English,54.8
S2295,Term3,Science,64.6
S2295,Term3,History,53.4
S2295,Term3,Computer Science,64.7
S2295,Term3,Economics,72.2
S2295,Term3,Biology,52.2
S2296,Term1,Math,65.2
S2296,Term1,English,62.2
S2296,Term1,Science,44.7
S2296,Term1,History,63.1
S2296,Term1,Computer Science,52.7
S2296,Term1,Economics,58.4
S2296,Term1,Biology,75.1
S2296,Term2,Math,72.1
S2296,Term2,English,70.6
S2296,Term2,Science,63.6
S2296,Term2,History,74.0
S2296,Term2,Computer Science,81.1
S2296,Term2,Economics,72.9
S2296,Term2,Biology,65.2
S2296,Term3,Math,64.4
S2296,Term3,English,65.1
S2296,Term3,Science,50.6
S2296,Term3,History,40.2
S2296,Term3,Computer Science,57.8
S2296,Term3,Economics,43.7
S2296,Term3,Biology,52.2
S2297,Term1,Math,56.3
S2297,Term1,English,73.7
S2297,Term1,Science,69.8
S2297,Term1,History,77.1
S2297,Term1,Computer Science,78.9
S2297,Term1,Economics,70.1
S2297,Term1,Biology,85.7
S2297,Term2,Math,82.4
S2297,Term2,English,64.3
S2297,Term2,Science,72.6
S2297,Term2,History,87.4
S2297,Term2,Computer Science,73.7
S2297,Term2,Economics,77.6
S2297,Term2,Biology,72.1
S2297,Term3,Math,58.1
S2297,Term3,English,69.8
S2297,Term3,Science,50.7
S2297,Term3,History,56.3
S2297,Term3,Computer Science,60.0
S2297,Term3,Economics,48.6
S2297,Term3,Biology,74.6
S2298,Term1,Math,63.7
S2298,Term1,English,60.5
S2298,Term1,Science,45.1
S2298,Term1,History,54.6
S2298,Term1,Computer Science,51.6
S2298,Term1,Economics,53.6
S2298,Term1,Biology,64.6
S2298,Term2,Math,61.6
S2298,Term2,English,72.2
S2298,Term2,Science,79.8
S2298,Term2,History,78.7
S2298,Term2,Computer Science,78.4
S2298,Term2,Economics,69.5
S2298,Term2,Biology,74.4
S2298,Term3,Math,78.0
S2298,Term3,English,100.0
S2298,Term3,Science,88.7
S2298,Term3,History,75.2
S2298,Term3,Computer Science,81.1
S2298,Term3,Economics,69.3
S2298,Term3,Biology,71.3
S2299,Term1,Math,63.3
S2299,Term1,English,69.1
S2299,Term1,Science,66.6
S2299,Term1,History,60.4
S2299,Term1,Computer Science,78.1
S2299,Term1,Economics,69.3
S2299,Term1,Biology,72.7
S2299,Term2,Math,52.0
S2299,Term2,English,64.5
S2299,Term2,Science,71.3
S2299,Term2,History,71.3
S2299,Term2,Computer Science,90.2
S2299,Term2,Economics,81.6
S2299,Term2,Biology,68.7
S2299,Term3,Math,75.5
S2299,Term3,English,69.3
S2299,Term3,Science,75.8
S2299,Term3,History,71.5
S2299,Term3,Computer Science,76.2
S2299,Term3,Economics,77.6
S2299,Term3,Biology,71.9
